"id","date_year","date_prel","liste_faunistique_floristique","facies_substrat","facies_vitesse","facies_profondeur"
402330,"2009",2009-07-29 00:00:00.000,3583801,,,
402330,"2009",2009-07-29 00:00:00.000,3583802,,,
402330,"2009",2009-07-29 00:00:00.000,3583803,,,
402330,"2010",2010-08-19 00:00:00.000,3593976,,,
402330,"2010",2010-08-19 00:00:00.000,3593977,,,
402330,"2010",2010-08-19 00:00:00.000,3593978,,,
402330,"2011",2011-08-24 00:00:00.000,3604373,,,
402330,"2011",2011-08-24 00:00:00.000,3604374,,,
402330,"2011",2011-08-24 00:00:00.000,3604375,,,
402330,"2013",2013-09-27 00:00:00.000,3614024,Granulats,Vitesse < 5 cm/s,Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614025,Hélophytes,Vitesse < 5 cm/s,Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614026,Hélophytes,Vitesse < 5 cm/s,Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614027,"Branch, racines",Vitesse < 5 cm/s,Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614028,"Sables, limons",Vitesse < 5 cm/s,Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614029,"Branch, racines",Vitesse < 5 cm/s,Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614030,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614031,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614032,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614033,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614034,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
402330,"2013",2013-09-27 00:00:00.000,3614035,"Pierres, galets",Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627941,Granulats,Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627942,Hydrophytes,Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627943,Hélophytes,Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627944,Racines,Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627945,"Sables, limons",Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627946,"Pierres, galets",Vitesse < 5 cm/s,Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627947,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627948,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627949,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627950,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627951,Granulats,"5 cm/s <= vitesse < 25 cm/s",Inconnu
402330,"2012",2012-08-14 00:00:00.000,3627952,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",Inconnu
402330,"2010",2010-10-12 00:00:00.000,3658001,,,
402330,"2008",2008-10-02 00:00:00.000,3660463,,,
402330,"2013",2013-10-10 00:00:00.000,3660838,,,
402330,"2013",2013-10-10 00:00:00.000,3660839,,,
402330,"2012",2012-10-15 00:00:00.000,3666064,,,
402330,"2012",2012-10-15 00:00:00.000,3666065,,,
402335,"2007",2007-07-25 00:00:00.000,3525806,,,
402335,"2007",2007-07-25 00:00:00.000,3525807,,,
402335,"2009",2009-07-08 00:00:00.000,3527689,,,
402335,"2009",2009-07-08 00:00:00.000,3527690,,,
402335,"2011",2011-07-21 00:00:00.000,3529174,,,
402335,"2007",2007-08-10 00:00:00.000,3535845,pierres,"25 cm/s <= vitesse < 75 cm/s",
402335,"2008",2008-07-02 00:00:00.000,3536694,"Sables, limons","25 cm/s <= vitesse < 75 cm/s",
402335,"2009",2009-07-27 00:00:00.000,3537671,pierres,"25 cm/s <= vitesse < 75 cm/s",
402335,"2010",2010-07-20 00:00:00.000,3541798,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402335,"2013",2013-07-10 00:00:00.000,3544847,pierres,"25 cm/s <= vitesse < 75 cm/s",
402335,"2011",2011-09-02 00:00:00.000,3546229,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
402335,"2012",2012-08-28 00:00:00.000,3547056,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
402335,"2008",2008-07-24 00:00:00.000,3579853,,,
402335,"2008",2008-07-24 00:00:00.000,3579854,,,
402335,"2008",2008-07-24 00:00:00.000,3579855,,,
402335,"2009",2009-08-04 00:00:00.000,3583945,,,
402335,"2009",2009-08-04 00:00:00.000,3583946,,,
402335,"2009",2009-08-04 00:00:00.000,3583947,,,
402335,"2010",2010-09-09 00:00:00.000,3594123,,,
402335,"2010",2010-09-09 00:00:00.000,3594124,,,
402335,"2010",2010-09-09 00:00:00.000,3594125,,,
402335,"2011",2011-09-02 00:00:00.000,3604514,,,
402335,"2011",2011-09-02 00:00:00.000,3604515,,,
402335,"2011",2011-09-02 00:00:00.000,3604516,,,
402335,"2013",2013-07-10 00:00:00.000,3616588,,,
402335,"2013",2013-07-10 00:00:00.000,3616589,,,
402335,"2013",2013-07-10 00:00:00.000,3616590,,,
402335,"2012",2012-08-28 00:00:00.000,3628112,,,
402335,"2012",2012-08-28 00:00:00.000,3628113,,,
402335,"2012",2012-08-28 00:00:00.000,3628114,,,
402335,"2012",2012-08-28 00:00:00.000,3644477,,,
402335,"2010",2010-09-02 00:00:00.000,3649726,,,
402335,"2008",2008-08-28 00:00:00.000,3676614,,,
402338,"2008",2008-08-21 00:00:00.000,3526513,,,
402338,"2008",2008-08-21 00:00:00.000,3526514,,,
402338,"2012",2012-07-09 00:00:00.000,3529701,,,
402338,"2007",2007-08-10 00:00:00.000,3535846,pierres,Vitesse < 5 cm/s,
402338,"2008",2008-07-02 00:00:00.000,3536695,pierres,"25 cm/s <= vitesse < 75 cm/s",
402338,"2009",2009-07-30 00:00:00.000,3537672,graviers,"25 cm/s <= vitesse < 75 cm/s",
402338,"2010",2010-07-20 00:00:00.000,3541799,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402338,"2013",2013-08-26 00:00:00.000,3544846,pierres,"25 cm/s <= vitesse < 75 cm/s",
402338,"2011",2011-08-25 00:00:00.000,3546230,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
402338,"2012",2012-08-14 00:00:00.000,3547057,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402338,"2008",2008-09-11 00:00:00.000,3579709,,,
402338,"2008",2008-09-11 00:00:00.000,3579710,,,
402338,"2008",2008-09-11 00:00:00.000,3579711,,,
402338,"2009",2009-07-29 00:00:00.000,3583804,,,
402338,"2009",2009-07-29 00:00:00.000,3583805,,,
402338,"2009",2009-07-29 00:00:00.000,3583806,,,
402338,"2010",2010-08-19 00:00:00.000,3593979,,,
402338,"2010",2010-08-19 00:00:00.000,3593980,,,
402338,"2010",2010-08-19 00:00:00.000,3593981,,,
402338,"2011",2011-08-25 00:00:00.000,3604376,,,
402338,"2011",2011-08-25 00:00:00.000,3604377,,,
402338,"2011",2011-08-25 00:00:00.000,3604378,,,
402338,"2013",2013-08-26 00:00:00.000,3616585,,,
402338,"2013",2013-08-26 00:00:00.000,3616586,,,
402338,"2013",2013-08-26 00:00:00.000,3616587,,,
402338,"2012",2012-08-14 00:00:00.000,3627953,,,
402338,"2012",2012-08-14 00:00:00.000,3627954,,,
402338,"2012",2012-08-14 00:00:00.000,3627955,,,
402338,"2011",2011-10-13 00:00:00.000,3640222,,,
402338,"2013",2013-10-01 00:00:00.000,3652724,,,
402338,"2007",2007-10-16 00:00:00.000,3675753,,,
402338,"2007",2007-10-16 00:00:00.000,3675754,,,
402338,"2009",2009-10-22 00:00:00.000,3676700,,,
402338,"2009",2009-10-22 00:00:00.000,3676701,,,
402340,"2009",2009-07-09 00:00:00.000,3527671,,,
402340,"2009",2009-07-09 00:00:00.000,3527672,,,
402340,"2011",2011-07-29 00:00:00.000,3529175,,,
402340,"2012",2012-07-09 00:00:00.000,3529702,,,
402340,"2007",2007-08-10 00:00:00.000,3535847,"Sables, limons","25 cm/s <= vitesse < 75 cm/s",
402340,"2008",2008-07-02 00:00:00.000,3536696,pierres,"25 cm/s <= vitesse < 75 cm/s",
402340,"2009",2009-07-30 00:00:00.000,3537673,pierres,"25 cm/s <= vitesse < 75 cm/s",
402340,"2010",2010-07-19 00:00:00.000,3541800,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
402340,"2013",2013-07-09 00:00:00.000,3544845,pierres,"25 cm/s <= vitesse < 75 cm/s",
402340,"2011",2011-06-30 00:00:00.000,3546231,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402340,"2012",2012-08-29 00:00:00.000,3547058,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402340,"2007",2007-07-25 00:00:00.000,3574772,,,
402340,"2007",2007-07-25 00:00:00.000,3574773,,,
402340,"2007",2007-07-25 00:00:00.000,3574774,,,
402340,"2008",2008-07-23 00:00:00.000,3579739,,,
402340,"2008",2008-07-23 00:00:00.000,3579740,,,
402340,"2008",2008-07-23 00:00:00.000,3579741,,,
402340,"2009",2009-08-04 00:00:00.000,3583834,,,
402340,"2009",2009-08-04 00:00:00.000,3583835,,,
402340,"2009",2009-08-04 00:00:00.000,3583836,,,
402340,"2010",2010-09-09 00:00:00.000,3594009,,,
402340,"2010",2010-09-09 00:00:00.000,3594010,,,
402340,"2010",2010-09-09 00:00:00.000,3594011,,,
402340,"2011",2011-06-30 00:00:00.000,3604406,,,
402340,"2011",2011-06-30 00:00:00.000,3604407,,,
402340,"2011",2011-06-30 00:00:00.000,3604408,,,
402340,"2013",2013-07-09 00:00:00.000,3616582,,,
402340,"2013",2013-07-09 00:00:00.000,3616583,,,
402340,"2013",2013-07-09 00:00:00.000,3616584,,,
402340,"2012",2012-08-24 00:00:00.000,3627980,,,
402340,"2012",2012-08-24 00:00:00.000,3627981,,,
402340,"2012",2012-08-24 00:00:00.000,3627982,,,
402340,"2013",2013-09-09 00:00:00.000,3639249,,,
402340,"2007",2007-10-15 00:00:00.000,3640734,,,
402340,"2010",2010-09-07 00:00:00.000,3641703,,,
402340,"2012",2012-08-28 00:00:00.000,3644472,,,
402340,"2007",2007-10-15 00:00:00.000,3656948,,,
402340,"2009",2009-10-01 00:00:00.000,3660568,,,
402340,"2011",2011-05-26 00:00:00.000,3664401,,,
402340,"2008",2008-08-28 00:00:00.000,3671151,,,
402342,"2008",2008-07-09 00:00:00.000,3526278,,,
402342,"2010",2010-08-10 00:00:00.000,3529522,,,
402342,"2012",2012-09-07 00:00:00.000,3530634,,,
402342,"2007",2007-09-19 00:00:00.000,3535097,pierres,"25 cm/s <= vitesse < 75 cm/s",
402342,"2008",2008-07-09 00:00:00.000,3536760,pierres,"25 cm/s <= vitesse < 75 cm/s",
402342,"2009",2009-07-01 00:00:00.000,3537364,pierres,"25 cm/s <= vitesse < 75 cm/s",
402342,"2010",2010-07-08 00:00:00.000,3539871,pierres,"25 cm/s <= vitesse < 75 cm/s",
402342,"2013",2013-08-26 00:00:00.000,3544844,pierres,"25 cm/s <= vitesse < 75 cm/s",
402342,"2011",2011-06-21 00:00:00.000,3546244,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402342,"2012",2012-09-19 00:00:00.000,3547084,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402342,"2008",2008-08-01 00:00:00.000,3581200,,,
402342,"2008",2008-08-01 00:00:00.000,3581201,,,
402342,"2008",2008-08-01 00:00:00.000,3581202,,,
402342,"2007",2007-08-27 00:00:00.000,3581206,,,
402342,"2007",2007-08-27 00:00:00.000,3581207,,,
402342,"2007",2007-08-27 00:00:00.000,3581208,,,
402342,"2009",2009-07-03 00:00:00.000,3586713,,,
402342,"2009",2009-07-03 00:00:00.000,3586714,,,
402342,"2009",2009-07-03 00:00:00.000,3586715,,,
402342,"2010",2010-07-30 00:00:00.000,3595509,,,
402342,"2010",2010-07-30 00:00:00.000,3595510,,,
402342,"2010",2010-07-30 00:00:00.000,3595511,,,
402342,"2011",2011-08-24 00:00:00.000,3604613,,,
402342,"2011",2011-08-24 00:00:00.000,3604614,,,
402342,"2011",2011-08-24 00:00:00.000,3604615,,,
402342,"2013",2013-08-25 00:00:00.000,3616579,,,
402342,"2013",2013-08-25 00:00:00.000,3616580,,,
402342,"2013",2013-08-25 00:00:00.000,3616581,,,
402342,"2012",2012-07-09 00:00:00.000,3628316,,,
402342,"2012",2012-07-09 00:00:00.000,3628317,,,
402342,"2012",2012-07-09 00:00:00.000,3628318,,,
402342,"2007",2007-10-23 00:00:00.000,3644009,,,
402342,"2008",2008-09-09 00:00:00.000,3665723,,,
402342,"2008",2008-09-09 00:00:00.000,3665724,,,
402342,"2009",2009-09-03 00:00:00.000,3668174,,,
402342,"2010",2010-09-08 00:00:00.000,3671332,,,
402342,"2011",2011-09-07 00:00:00.000,3674085,,,
402342,"2012",2012-09-25 00:00:00.000,3676957,,,
402342,"2013",2013-09-11 00:00:00.000,3677019,,,
402346,"2009",2009-07-16 00:00:00.000,3527586,,,
402346,"2012",2012-08-09 00:00:00.000,3530635,,,
402346,"2012",2012-08-09 00:00:00.000,3530636,,,
402346,"2007",2007-09-19 00:00:00.000,3535098,pierres,"5 cm/s <= vitesse < 25 cm/s",
402346,"2008",2008-08-26 00:00:00.000,3536761,pierres,Vitesse < 5 cm/s,
402346,"2009",2009-07-01 00:00:00.000,3537365,pierres,Vitesse < 5 cm/s,
402346,"2010",2010-07-08 00:00:00.000,3539872,pierres,"5 cm/s <= vitesse < 25 cm/s",
402346,"2013",2013-08-27 00:00:00.000,3544843,pierres,"25 cm/s <= vitesse < 75 cm/s",
402346,"2011",2011-06-21 00:00:00.000,3546243,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
402346,"2012",2012-09-20 00:00:00.000,3547083,"Pierres, galets","5 cm/s <= vitesse < 25 cm/s",
402346,"2009",2009-07-01 00:00:00.000,3593394,,,
402346,"2009",2009-07-01 00:00:00.000,3593395,,,
402346,"2009",2009-07-01 00:00:00.000,3593396,,,
402346,"2010",2010-09-07 00:00:00.000,3674013,,,
402346,"2008",2008-09-08 00:00:00.000,3676538,,,
402346,"2008",2008-09-08 00:00:00.000,3676539,,,
402346,"2012",2012-09-24 00:00:00.000,3676940,,,
402356,"2007",2007-07-16 00:00:00.000,3525762,,,
402356,"2007",2007-07-16 00:00:00.000,3525763,,,
402356,"2009",2009-07-16 00:00:00.000,3527969,,,
402356,"2009",2009-07-16 00:00:00.000,3527970,,,
402356,"2007",2007-09-12 00:00:00.000,3535867,pierres,"75 cm/s <= vitesse < 150 cm/s",
402356,"2008",2008-08-11 00:00:00.000,3536849,pierres,"75 cm/s <= vitesse < 150 cm/s",
402356,"2009",2009-08-10 00:00:00.000,3537233,pierres,"75 cm/s <= vitesse < 150 cm/s",
402356,"2010",2010-08-17 00:00:00.000,3539436,pierres,"25 cm/s <= vitesse < 75 cm/s",
402356,"2013",2013-09-09 00:00:00.000,3544703,pierres,"25 cm/s <= vitesse < 75 cm/s",
402356,"2011",2011-07-05 00:00:00.000,3546435,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402356,"2012",2012-08-07 00:00:00.000,3547102,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402356,"2007",2007-07-12 00:00:00.000,3574997,,,
402356,"2007",2007-07-12 00:00:00.000,3574998,,,
402356,"2007",2007-07-12 00:00:00.000,3574999,,,
402356,"2008",2008-07-10 00:00:00.000,3580828,,,
402356,"2008",2008-07-10 00:00:00.000,3580829,,,
402356,"2008",2008-07-10 00:00:00.000,3580830,,,
402356,"2009",2009-08-25 00:00:00.000,3586929,,,
402356,"2009",2009-08-25 00:00:00.000,3586930,,,
402356,"2009",2009-08-25 00:00:00.000,3586931,,,
402356,"2010",2010-08-02 00:00:00.000,3597330,,,
402356,"2010",2010-08-02 00:00:00.000,3597331,,,
402356,"2010",2010-08-02 00:00:00.000,3597332,,,
402356,"2011",2011-09-20 00:00:00.000,3606032,,,
402356,"2011",2011-09-20 00:00:00.000,3606033,,,
402356,"2011",2011-09-20 00:00:00.000,3606034,,,
402356,"2013",2013-09-09 00:00:00.000,3616108,,,
402356,"2013",2013-09-09 00:00:00.000,3616109,,,
402356,"2013",2013-09-09 00:00:00.000,3616110,,,
402356,"2012",2012-09-07 00:00:00.000,3631000,,,
402356,"2012",2012-09-07 00:00:00.000,3631001,,,
402356,"2012",2012-09-07 00:00:00.000,3631002,,,
402356,"2007",2007-06-07 00:00:00.000,3648267,,,
402356,"2011",2011-06-08 00:00:00.000,3652676,,,
402356,"2013",2013-06-10 00:00:00.000,3652726,,,
402356,"2009",2009-06-04 00:00:00.000,3678062,,,
402360,"2007",2007-10-16 00:00:00.000,3535868,pierres,"25 cm/s <= vitesse < 75 cm/s",
402360,"2008",2008-08-11 00:00:00.000,3536850,pierres,"75 cm/s <= vitesse < 150 cm/s",
402360,"2009",2009-08-10 00:00:00.000,3537234,pierres,"75 cm/s <= vitesse < 150 cm/s",
402360,"2010",2010-08-17 00:00:00.000,3539438,pierres,"25 cm/s <= vitesse < 75 cm/s",
402360,"2013",2013-09-09 00:00:00.000,3544702,pierres,"25 cm/s <= vitesse < 75 cm/s",
402360,"2011",2011-07-05 00:00:00.000,3546437,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402360,"2012",2012-08-07 00:00:00.000,3547103,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402360,"2007",2007-10-16 00:00:00.000,3575000,,,
402360,"2007",2007-10-16 00:00:00.000,3575001,,,
402360,"2007",2007-10-16 00:00:00.000,3575002,,,
402360,"2008",2008-07-09 00:00:00.000,3580831,,,
402360,"2008",2008-07-09 00:00:00.000,3580832,,,
402360,"2008",2008-07-09 00:00:00.000,3580833,,,
402360,"2009",2009-08-25 00:00:00.000,3586932,,,
402360,"2009",2009-08-25 00:00:00.000,3586933,,,
402360,"2009",2009-08-25 00:00:00.000,3586934,,,
402360,"2010",2010-09-03 00:00:00.000,3597333,,,
402360,"2010",2010-09-03 00:00:00.000,3597334,,,
402360,"2010",2010-09-03 00:00:00.000,3597335,,,
402360,"2011",2011-09-20 00:00:00.000,3606035,,,
402360,"2011",2011-09-20 00:00:00.000,3606036,,,
402360,"2011",2011-09-20 00:00:00.000,3606037,,,
402360,"2013",2013-09-09 00:00:00.000,3616105,,,
402360,"2013",2013-09-09 00:00:00.000,3616106,,,
402360,"2013",2013-09-09 00:00:00.000,3616107,,,
402360,"2012",2012-09-07 00:00:00.000,3630997,,,
402360,"2012",2012-09-07 00:00:00.000,3630998,,,
402360,"2012",2012-09-07 00:00:00.000,3630999,,,
402360,"2007",2007-06-07 00:00:00.000,3637580,,,
402360,"2013",2013-06-07 00:00:00.000,3641876,,,
402360,"2011",2011-06-06 00:00:00.000,3644494,,,
402360,"2009",2009-06-04 00:00:00.000,3651034,,,
402360,"2007",2007-06-07 00:00:00.000,3651049,,,
402361,"2007",2007-09-12 00:00:00.000,3535869,pierres,Vitesse >= 150 cm/s,
402361,"2008",2008-08-11 00:00:00.000,3536851,pierres,Vitesse >= 150 cm/s,
402361,"2009",2009-08-10 00:00:00.000,3537235,pierres,Vitesse >= 150 cm/s,
402361,"2010",2010-08-17 00:00:00.000,3539439,pierres,"75 cm/s <= vitesse < 150 cm/s",
402361,"2013",2013-08-27 00:00:00.000,3543808,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
402361,"2011",2011-09-12 00:00:00.000,3546438,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
402361,"2012",2012-08-07 00:00:00.000,3547137,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
402361,"2009",2009-08-19 00:00:00.000,3593532,,,
402361,"2009",2009-08-19 00:00:00.000,3593533,,,
402361,"2009",2009-08-19 00:00:00.000,3593534,,,
402361,"2007",2007-09-03 00:00:00.000,3651037,,,
402361,"2011",2011-05-30 00:00:00.000,3658159,,,
402361,"2009",2009-06-02 00:00:00.000,3663067,,,
402361,"2008",2008-07-03 00:00:00.000,3663069,,,
402361,"2013",2013-10-01 00:00:00.000,3663467,,,
402361,"2007",2007-06-05 00:00:00.000,3667173,,,
402361,"2010",2010-06-03 00:00:00.000,3675328,,,
402361,"2013",2013-06-06 00:00:00.000,3679738,,,
402362,"2007",2007-09-12 00:00:00.000,3535870,"roches, dalles, blocs","5 cm/s <= vitesse < 25 cm/s",
402362,"2008",2008-08-11 00:00:00.000,3536852,"roches, dalles, blocs","5 cm/s <= vitesse < 25 cm/s",
402362,"2009",2009-08-10 00:00:00.000,3537236,"roches, dalles, blocs","5 cm/s <= vitesse < 25 cm/s",
402362,"2010",2010-08-17 00:00:00.000,3539440,"roches, dalles, blocs","5 cm/s <= vitesse < 25 cm/s",
402362,"2013",2013-08-28 00:00:00.000,3544701,pierres,Vitesse < 5 cm/s,
402362,"2011",2011-07-05 00:00:00.000,3546439,"Roches, dalles","5 cm/s <= vitesse < 25 cm/s",
402363,"2008",2008-07-09 00:00:00.000,3526320,,,
402363,"2008",2008-07-09 00:00:00.000,3526321,,,
402363,"2010",2010-08-11 00:00:00.000,3529529,,,
402363,"2010",2010-08-11 00:00:00.000,3529530,,,
402363,"2012",2012-07-25 00:00:00.000,3529607,,,
402363,"2008",2008-07-08 00:00:00.000,3536762,pierres,"25 cm/s <= vitesse < 75 cm/s",
402363,"2009",2009-09-03 00:00:00.000,3537366,pierres,"25 cm/s <= vitesse < 75 cm/s",
402363,"2010",2010-08-18 00:00:00.000,3539873,pierres,"25 cm/s <= vitesse < 75 cm/s",
402363,"2013",2013-08-21 00:00:00.000,3543700,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
402363,"2011",2011-06-21 00:00:00.000,3546242,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402363,"2012",2012-07-24 00:00:00.000,3547082,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
402363,"2008",2008-08-05 00:00:00.000,3581203,,,
402363,"2008",2008-08-05 00:00:00.000,3581204,,,
402363,"2008",2008-08-05 00:00:00.000,3581205,,,
402363,"2007",2007-07-18 00:00:00.000,3581302,,,
402363,"2007",2007-07-18 00:00:00.000,3581303,,,
402363,"2007",2007-07-18 00:00:00.000,3581304,,,
402363,"2009",2009-08-07 00:00:00.000,3586716,,,
402363,"2009",2009-08-07 00:00:00.000,3586717,,,
402363,"2009",2009-08-07 00:00:00.000,3586718,,,
402363,"2010",2010-08-03 00:00:00.000,3595512,,,
402363,"2010",2010-08-03 00:00:00.000,3595513,,,
402363,"2010",2010-08-03 00:00:00.000,3595514,,,
402363,"2011",2011-07-11 00:00:00.000,3604616,,,
402363,"2011",2011-07-11 00:00:00.000,3604617,,,
402363,"2011",2011-07-11 00:00:00.000,3604618,,,
402363,"2013",2013-07-10 00:00:00.000,3616576,,,
402363,"2013",2013-07-10 00:00:00.000,3616577,,,
402363,"2013",2013-07-10 00:00:00.000,3616578,,,
402363,"2012",2012-09-17 00:00:00.000,3628319,,,
402363,"2012",2012-09-17 00:00:00.000,3628320,,,
402363,"2012",2012-09-17 00:00:00.000,3628321,,,
402363,"2009",2009-06-03 00:00:00.000,3638891,,,
402363,"2011",2011-10-11 00:00:00.000,3658033,,,
402363,"2013",2013-09-10 00:00:00.000,3658235,,,
402363,"2007",2007-06-27 00:00:00.000,3665809,,,
402374,"2007",2007-09-12 00:00:00.000,3535871,pierres,"25 cm/s <= vitesse < 75 cm/s",
402374,"2008",2008-08-13 00:00:00.000,3536853,pierres,"75 cm/s <= vitesse < 150 cm/s",
402374,"2009",2009-08-10 00:00:00.000,3537237,pierres,"25 cm/s <= vitesse < 75 cm/s",
402374,"2010",2010-08-17 00:00:00.000,3539441,pierres,"75 cm/s <= vitesse < 150 cm/s",
402374,"2013",2013-08-27 00:00:00.000,3543755,"Pierres, galets","75 cm/s <= vitesse < 150 cm/s",
402374,"2011",2011-09-12 00:00:00.000,3546440,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402374,"2012",2012-08-07 00:00:00.000,3547104,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402374,"2009",2009-08-19 00:00:00.000,3593535,,,
402374,"2009",2009-08-19 00:00:00.000,3593536,,,
402374,"2009",2009-08-19 00:00:00.000,3593537,,,
402374,"2008",2008-05-05 00:00:00.000,3663061,,,
402374,"2010",2010-05-04 00:00:00.000,3664522,,,
402374,"2012",2012-05-02 00:00:00.000,3668750,,,
402377,"2008",2008-09-08 00:00:00.000,3526872,,,
402377,"2008",2008-09-08 00:00:00.000,3526873,,,
402377,"2012",2012-07-26 00:00:00.000,3529674,,,
402377,"2007",2007-06-13 00:00:00.000,3535872,pierres,"25 cm/s <= vitesse < 75 cm/s",
402377,"2008",2008-07-01 00:00:00.000,3536854,pierres,"75 cm/s <= vitesse < 150 cm/s",
402377,"2009",2009-08-10 00:00:00.000,3537238,pierres,"75 cm/s <= vitesse < 150 cm/s",
402377,"2010",2010-06-11 00:00:00.000,3539442,pierres,"25 cm/s <= vitesse < 75 cm/s",
402377,"2013",2013-09-10 00:00:00.000,3544700,pierres,"25 cm/s <= vitesse < 75 cm/s",
402377,"2011",2011-05-11 00:00:00.000,3546441,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402377,"2012",2012-07-19 00:00:00.000,3547105,"Pierres, galets","25 cm/s <= vitesse < 75 cm/s",
402377,"2007",2007-09-12 00:00:00.000,3574898,,,
402377,"2007",2007-09-12 00:00:00.000,3574899,,,
402377,"2007",2007-09-12 00:00:00.000,3574900,,,
402377,"2008",2008-07-08 00:00:00.000,3580933,,,
402377,"2008",2008-07-08 00:00:00.000,3580934,,,
402377,"2008",2008-07-08 00:00:00.000,3580935,,,
402377,"2009",2009-08-25 00:00:00.000,3586935,,,
402377,"2009",2009-08-25 00:00:00.000,3586936,,,
402377,"2009",2009-08-25 00:00:00.000,3586937,,,
402377,"2010",2010-09-10 00:00:00.000,3597336,,,
402377,"2010",2010-09-10 00:00:00.000,3597337,,,
402377,"2010",2010-09-10 00:00:00.000,3597338,,,
402377,"2011",2011-07-01 00:00:00.000,3606038,,,
402377,"2011",2011-07-01 00:00:00.000,3606039,,,
402377,"2011",2011-07-01 00:00:00.000,3606040,,,
402377,"2012",2012-09-27 00:00:00.000,3630994,,,
402377,"2012",2012-09-27 00:00:00.000,3630995,,,
402377,"2012",2012-09-27 00:00:00.000,3630996,,,
402377,"2012",2012-05-16 00:00:00.000,3649839,,,
402377,"2011",2011-05-17 00:00:00.000,3649846,,,
402377,"2009",2009-05-18 00:00:00.000,3653866,,,
402377,"2007",2007-05-22 00:00:00.000,3656544,,,
402377,"2008",2008-05-15 00:00:00.000,3657719,,,
402377,"2013",2013-06-05 00:00:00.000,3658197,,,
402377,"2010",2010-05-18 00:00:00.000,3659222,,,
402377,"2007",2007-05-22 00:00:00.000,3672616,,,
402388,"2007",2007-09-12 00:00:00.000,3535873,pierres,"25 cm/s <= vitesse < 75 cm/s",
402388,"2008",2008-09-25 00:00:00.000,3536855,pierres,"25 cm/s <= vitesse < 75 cm/s",
402388,"2009",2009-08-21 00:00:00.000,3537239,pierres,"25 cm/s <= vitesse < 75 cm/s",
